"","female","tree","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","total_days_alive","fate","X","CommonName","sciName","Location","location","preferred_hostGenus","MA_native","westernMA_native","cultivated","hybrid_cultivar","edible","tip_label","distance","tree_type"
"584","K","C",1,0,0,0,0,0,0,0,0,0,0,1,2,3,"Black Cherry","Prunus_serotina","planted","Springfield","yes","yes","yes","yes","no","no",38537,0,"Black Cherry"
"585","K","C",1,0,0,0,0,0,0,0,0,0,0,1,2,3,"Black Cherry","Prunus_serotina","planted","Springfield","yes","yes","yes","yes","no","no",38537,0,"Black Cherry"
"586","K","A",1,1,1,1,1,1,1,1,1,1,1,11,1,1,"Black Cherry","Prunus_serotina","Rural","Shutesbury","yes","yes","yes","no","no","no",38537,0,"Black Cherry"
"587","K","A",1,1,1,1,1,1,1,1,1,0,0,9,2,1,"Black Cherry","Prunus_serotina","Rural","Shutesbury","yes","yes","yes","no","no","no",38537,0,"Black Cherry"
"588","K","A",1,1,0,0,0,0,0,0,0,0,0,2,2,1,"Black Cherry","Prunus_serotina","Rural","Shutesbury","yes","yes","yes","no","no","no",38537,0,"Black Cherry"
"589","K","A",1,1,0,0,0,0,0,0,0,0,0,2,2,1,"Black Cherry","Prunus_serotina","Rural","Shutesbury","yes","yes","yes","no","no","no",38537,0,"Black Cherry"
"590","K","A",1,0,0,0,0,0,0,0,0,0,0,1,2,1,"Black Cherry","Prunus_serotina","Rural","Shutesbury","yes","yes","yes","no","no","no",38537,0,"Black Cherry"
"591","K","A",1,0,0,0,0,0,0,0,0,0,0,1,2,1,"Black Cherry","Prunus_serotina","Rural","Shutesbury","yes","yes","yes","no","no","no",38537,0,"Black Cherry"
"592","K","A",1,0,0,0,0,0,0,0,0,0,0,1,2,1,"Black Cherry","Prunus_serotina","Rural","Shutesbury","yes","yes","yes","no","no","no",38537,0,"Black Cherry"
"593","K","A",1,0,0,0,0,0,0,0,0,0,0,1,2,1,"Black Cherry","Prunus_serotina","Rural","Shutesbury","yes","yes","yes","no","no","no",38537,0,"Black Cherry"
"594","K","A",1,1,1,1,1,1,1,1,1,1,1,11,1,1,"Black Cherry","Prunus_serotina","Rural","Shutesbury","yes","yes","yes","no","no","no",38537,0,"Black Cherry"
"595","K","A",1,1,1,1,1,1,1,1,0,0,0,8,2,1,"Black Cherry","Prunus_serotina","Rural","Shutesbury","yes","yes","yes","no","no","no",38537,0,"Black Cherry"
"596","K","A",1,0,0,0,0,0,0,0,0,0,0,1,2,1,"Black Cherry","Prunus_serotina","Rural","Shutesbury","yes","yes","yes","no","no","no",38537,0,"Black Cherry"
"597","K","A",1,0,0,0,0,0,0,0,0,0,0,1,2,1,"Black Cherry","Prunus_serotina","Rural","Shutesbury","yes","yes","yes","no","no","no",38537,0,"Black Cherry"
"598","K","A",1,0,0,0,0,0,0,0,0,0,0,1,2,1,"Black Cherry","Prunus_serotina","Rural","Shutesbury","yes","yes","yes","no","no","no",38537,0,"Black Cherry"
"599","K","A",1,0,0,0,0,0,0,0,0,0,0,1,2,1,"Black Cherry","Prunus_serotina","Rural","Shutesbury","yes","yes","yes","no","no","no",38537,0,"Black Cherry"
"600","K","A",1,0,0,0,0,0,0,0,0,0,0,1,2,1,"Black Cherry","Prunus_serotina","Rural","Shutesbury","yes","yes","yes","no","no","no",38537,0,"Black Cherry"
"601","K","D",1,1,0,0,0,0,0,0,0,0,0,2,2,4,"Sweet Birch","Betula_lenta","rural","Bearhole 2","no","yes","yes","no","no","no",30645,222.297,"NonHost"
"602","K","D",1,1,0,0,0,0,0,0,0,0,0,2,2,5,"Sweet Birch","Betula_lenta","rural","Shutesbury","no","yes","yes","no","no","no",30645,222.297,"NonHost"
"603","K","D",1,1,0,0,0,0,0,0,0,0,0,2,2,4,"Sweet Birch","Betula_lenta","rural","Bearhole 2","no","yes","yes","no","no","no",30645,222.297,"NonHost"
"604","K","D",1,1,0,0,0,0,0,0,0,0,0,2,2,5,"Sweet Birch","Betula_lenta","rural","Shutesbury","no","yes","yes","no","no","no",30645,222.297,"NonHost"
"605","K","D",1,1,0,0,0,0,0,0,0,0,0,2,2,4,"Sweet Birch","Betula_lenta","rural","Bearhole 2","no","yes","yes","no","no","no",30645,222.297,"NonHost"
"606","K","D",1,1,0,0,0,0,0,0,0,0,0,2,2,5,"Sweet Birch","Betula_lenta","rural","Shutesbury","no","yes","yes","no","no","no",30645,222.297,"NonHost"
"607","K","D",1,1,0,0,0,0,0,0,0,0,0,2,2,4,"Sweet Birch","Betula_lenta","rural","Bearhole 2","no","yes","yes","no","no","no",30645,222.297,"NonHost"
"608","K","D",1,1,0,0,0,0,0,0,0,0,0,2,2,5,"Sweet Birch","Betula_lenta","rural","Shutesbury","no","yes","yes","no","no","no",30645,222.297,"NonHost"
"609","K","D",1,1,0,0,0,0,0,0,0,0,0,2,2,4,"Sweet Birch","Betula_lenta","rural","Bearhole 2","no","yes","yes","no","no","no",30645,222.297,"NonHost"
"610","K","D",1,1,0,0,0,0,0,0,0,0,0,2,2,5,"Sweet Birch","Betula_lenta","rural","Shutesbury","no","yes","yes","no","no","no",30645,222.297,"NonHost"
"611","K","D",1,1,0,0,0,0,0,0,0,0,0,2,2,4,"Sweet Birch","Betula_lenta","rural","Bearhole 2","no","yes","yes","no","no","no",30645,222.297,"NonHost"
"612","K","D",1,1,0,0,0,0,0,0,0,0,0,2,2,5,"Sweet Birch","Betula_lenta","rural","Shutesbury","no","yes","yes","no","no","no",30645,222.297,"NonHost"
"613","K","D",1,1,0,0,0,0,0,0,0,0,0,2,2,4,"Sweet Birch","Betula_lenta","rural","Bearhole 2","no","yes","yes","no","no","no",30645,222.297,"NonHost"
"614","K","D",1,1,0,0,0,0,0,0,0,0,0,2,2,5,"Sweet Birch","Betula_lenta","rural","Shutesbury","no","yes","yes","no","no","no",30645,222.297,"NonHost"
"615","K","D",1,1,0,0,0,0,0,0,0,0,0,2,2,4,"Sweet Birch","Betula_lenta","rural","Bearhole 2","no","yes","yes","no","no","no",30645,222.297,"NonHost"
"616","K","D",1,1,0,0,0,0,0,0,0,0,0,2,2,5,"Sweet Birch","Betula_lenta","rural","Shutesbury","no","yes","yes","no","no","no",30645,222.297,"NonHost"
"617","K","E",1,1,1,0,0,0,0,0,0,0,0,3,2,6,"Kwanzan Cherry","Prunus_serrulata","planted","Springfield","yes","no","no","yes","no","no",38511,53.06,"Nonnative Cherry"
"618","K","E",1,1,1,0,0,0,0,0,0,0,0,3,2,6,"Kwanzan Cherry","Prunus_serrulata","planted","Springfield","yes","no","no","yes","no","no",38511,53.06,"Nonnative Cherry"
"619","K","E",1,1,0,0,0,0,0,0,0,0,0,2,2,6,"Kwanzan Cherry","Prunus_serrulata","planted","Springfield","yes","no","no","yes","no","no",38511,53.06,"Nonnative Cherry"
"620","K","E",1,1,0,0,0,0,0,0,0,0,0,2,2,6,"Kwanzan Cherry","Prunus_serrulata","planted","Springfield","yes","no","no","yes","no","no",38511,53.06,"Nonnative Cherry"
"621","K","E",1,1,0,0,0,0,0,0,0,0,0,2,2,6,"Kwanzan Cherry","Prunus_serrulata","planted","Springfield","yes","no","no","yes","no","no",38511,53.06,"Nonnative Cherry"
"622","K","E",1,1,0,0,0,0,0,0,0,0,0,2,2,6,"Kwanzan Cherry","Prunus_serrulata","planted","Springfield","yes","no","no","yes","no","no",38511,53.06,"Nonnative Cherry"
"623","K","E",1,1,0,0,0,0,0,0,0,0,0,2,2,6,"Kwanzan Cherry","Prunus_serrulata","planted","Springfield","yes","no","no","yes","no","no",38511,53.06,"Nonnative Cherry"
"624","K","E",1,1,0,0,0,0,0,0,0,0,0,2,2,6,"Kwanzan Cherry","Prunus_serrulata","planted","Springfield","yes","no","no","yes","no","no",38511,53.06,"Nonnative Cherry"
"625","K","F",1,1,1,1,1,1,1,0,0,0,0,7,2,7,"Red-leaf Plum","Prunus_cerasifera","planted","Butterfield Terrace","yes","no","no","yes","yes","no",38451,53.06,"Nonnative Cherry"
"626","K","F",1,1,1,0,0,0,0,0,0,0,0,3,2,7,"Red-leaf Plum","Prunus_cerasifera","planted","Butterfield Terrace","yes","no","no","yes","yes","no",38451,53.06,"Nonnative Cherry"
"627","K","F",1,1,1,0,0,0,0,0,0,0,0,3,2,7,"Red-leaf Plum","Prunus_cerasifera","planted","Butterfield Terrace","yes","no","no","yes","yes","no",38451,53.06,"Nonnative Cherry"
"628","K","F",1,1,0,0,0,0,0,0,0,0,0,2,2,7,"Red-leaf Plum","Prunus_cerasifera","planted","Butterfield Terrace","yes","no","no","yes","yes","no",38451,53.06,"Nonnative Cherry"
"629","K","F",1,1,0,0,0,0,0,0,0,0,0,2,2,7,"Red-leaf Plum","Prunus_cerasifera","planted","Butterfield Terrace","yes","no","no","yes","yes","no",38451,53.06,"Nonnative Cherry"
"630","K","F",1,1,0,0,0,0,0,0,0,0,0,2,2,7,"Red-leaf Plum","Prunus_cerasifera","planted","Butterfield Terrace","yes","no","no","yes","yes","no",38451,53.06,"Nonnative Cherry"
"631","K","F",1,1,0,0,0,0,0,0,0,0,0,2,2,7,"Red-leaf Plum","Prunus_cerasifera","planted","Butterfield Terrace","yes","no","no","yes","yes","no",38451,53.06,"Nonnative Cherry"
"632","K","F",1,1,0,0,0,0,0,0,0,0,0,2,2,7,"Red-leaf Plum","Prunus_cerasifera","planted","Butterfield Terrace","yes","no","no","yes","yes","no",38451,53.06,"Nonnative Cherry"
"633","K","G",1,1,1,1,1,1,1,1,1,1,1,11,1,8,"Higan Weeping Cherry","Prunus_subhirtella","planted","Franklin Commons","yes","no","no","yes","yes","no",38504,53.06,"Nonnative Cherry"
"634","K","G",1,1,1,1,1,1,1,1,1,1,1,11,1,8,"Higan Weeping Cherry","Prunus_subhirtella","planted","Franklin Commons","yes","no","no","yes","yes","no",38504,53.06,"Nonnative Cherry"
"635","K","G",1,1,1,1,1,1,1,1,1,1,1,11,1,8,"Higan Weeping Cherry","Prunus_subhirtella","planted","Franklin Commons","yes","no","no","yes","yes","no",38504,53.06,"Nonnative Cherry"
"636","K","G",1,1,1,1,1,1,1,1,1,1,0,10,2,8,"Higan Weeping Cherry","Prunus_subhirtella","planted","Franklin Commons","yes","no","no","yes","yes","no",38504,53.06,"Nonnative Cherry"
"637","K","G",1,1,1,1,1,0,0,0,0,0,0,5,2,8,"Higan Weeping Cherry","Prunus_subhirtella","planted","Franklin Commons","yes","no","no","yes","yes","no",38504,53.06,"Nonnative Cherry"
"638","K","G",1,1,0,0,0,0,0,0,0,0,0,2,2,8,"Higan Weeping Cherry","Prunus_subhirtella","planted","Franklin Commons","yes","no","no","yes","yes","no",38504,53.06,"Nonnative Cherry"
"639","K","G",1,1,0,0,0,0,0,0,0,0,0,2,2,8,"Higan Weeping Cherry","Prunus_subhirtella","planted","Franklin Commons","yes","no","no","yes","yes","no",38504,53.06,"Nonnative Cherry"
"640","K","G",1,1,0,0,0,0,0,0,0,0,0,2,2,8,"Higan Weeping Cherry","Prunus_subhirtella","planted","Franklin Commons","yes","no","no","yes","yes","no",38504,53.06,"Nonnative Cherry"
"641","K","H",1,1,0,0,0,0,0,0,0,0,0,2,2,9,"Okame Cherry","Prunus_incisa","planted","Springfield","yes","no","no","yes","yes","no",38508,53.06,"Nonnative Cherry"
"642","K","H",1,1,0,0,0,0,0,0,0,0,0,2,2,9,"Okame Cherry","Prunus_incisa","planted","Springfield","yes","no","no","yes","yes","no",38508,53.06,"Nonnative Cherry"
"643","K","H",1,1,0,0,0,0,0,0,0,0,0,2,2,9,"Okame Cherry","Prunus_incisa","planted","Springfield","yes","no","no","yes","yes","no",38508,53.06,"Nonnative Cherry"
"644","K","H",1,1,0,0,0,0,0,0,0,0,0,2,2,9,"Okame Cherry","Prunus_incisa","planted","Springfield","yes","no","no","yes","yes","no",38508,53.06,"Nonnative Cherry"
"645","K","H",1,1,0,0,0,0,0,0,0,0,0,2,2,9,"Okame Cherry","Prunus_incisa","planted","Springfield","yes","no","no","yes","yes","no",38508,53.06,"Nonnative Cherry"
"646","K","H",1,1,0,0,0,0,0,0,0,0,0,2,2,9,"Okame Cherry","Prunus_incisa","planted","Springfield","yes","no","no","yes","yes","no",38508,53.06,"Nonnative Cherry"
"647","K","H",1,1,0,0,0,0,0,0,0,0,0,2,2,9,"Okame Cherry","Prunus_incisa","planted","Springfield","yes","no","no","yes","yes","no",38508,53.06,"Nonnative Cherry"
"648","K","H",1,1,0,0,0,0,0,0,0,0,0,2,2,9,"Okame Cherry","Prunus_incisa","planted","Springfield","yes","no","no","yes","yes","no",38508,53.06,"Nonnative Cherry"
"649","K","I",1,1,1,1,0,0,0,0,0,0,0,4,2,10,"Chokecherry","Prunus_virginiana","rural","Shutesbury","yes","yes","yes","no","no","no",38581,46.63,"Local Cherry"
"650","K","I",1,1,1,1,0,0,0,0,0,0,0,4,2,10,"Chokecherry","Prunus_virginiana","rural","Shutesbury","yes","yes","yes","no","no","no",38581,46.63,"Local Cherry"
"651","K","I",1,1,1,1,0,0,0,0,0,0,0,4,2,10,"Chokecherry","Prunus_virginiana","rural","Shutesbury","yes","yes","yes","no","no","no",38581,46.63,"Local Cherry"
"652","K","I",1,1,1,1,0,0,0,0,0,0,0,4,2,10,"Chokecherry","Prunus_virginiana","rural","Shutesbury","yes","yes","yes","no","no","no",38581,46.63,"Local Cherry"
"653","K","I",1,1,1,1,0,0,0,0,0,0,0,4,2,10,"Chokecherry","Prunus_virginiana","rural","Shutesbury","yes","yes","yes","no","no","no",38581,46.63,"Local Cherry"
"654","K","I",1,1,1,1,0,0,0,0,0,0,0,4,2,10,"Chokecherry","Prunus_virginiana","rural","Shutesbury","yes","yes","yes","no","no","no",38581,46.63,"Local Cherry"
"655","K","I",1,1,1,0,0,0,0,0,0,0,0,3,2,10,"Chokecherry","Prunus_virginiana","rural","Shutesbury","yes","yes","yes","no","no","no",38581,46.63,"Local Cherry"
"656","K","I",1,1,1,0,0,0,0,0,0,0,0,3,2,10,"Chokecherry","Prunus_virginiana","rural","Shutesbury","yes","yes","yes","no","no","no",38581,46.63,"Local Cherry"
"657","K","I",1,0,0,0,0,0,0,0,0,0,0,1,2,10,"Chokecherry","Prunus_virginiana","rural","Shutesbury","yes","yes","yes","no","no","no",38581,46.63,"Local Cherry"
"658","K","I",1,0,0,0,0,0,0,0,0,0,0,1,2,10,"Chokecherry","Prunus_virginiana","rural","Shutesbury","yes","yes","yes","no","no","no",38581,46.63,"Local Cherry"
"659","K","I",1,0,0,0,0,0,0,0,0,0,0,1,2,10,"Chokecherry","Prunus_virginiana","rural","Shutesbury","yes","yes","yes","no","no","no",38581,46.63,"Local Cherry"
"660","K","I",1,0,0,0,0,0,0,0,0,0,0,1,2,10,"Chokecherry","Prunus_virginiana","rural","Shutesbury","yes","yes","yes","no","no","no",38581,46.63,"Local Cherry"
"661","K","I",1,0,0,0,0,0,0,0,0,0,0,1,2,10,"Chokecherry","Prunus_virginiana","rural","Shutesbury","yes","yes","yes","no","no","no",38581,46.63,"Local Cherry"
"662","K","J",1,1,1,1,0,0,0,0,0,0,0,4,2,11,"Fire Cherry","Prunus_pensylvanica","rural","Wendell","yes","yes","yes","no","no","no",38516,53.06,"Local Cherry"
"663","K","J",1,1,1,0,0,0,0,0,0,0,0,3,2,11,"Fire Cherry","Prunus_pensylvanica","rural","Wendell","yes","yes","yes","no","no","no",38516,53.06,"Local Cherry"
"664","K","J",1,1,1,0,0,0,0,0,0,0,0,3,2,11,"Fire Cherry","Prunus_pensylvanica","rural","Wendell","yes","yes","yes","no","no","no",38516,53.06,"Local Cherry"
"665","K","J",1,1,1,0,0,0,0,0,0,0,0,3,2,11,"Fire Cherry","Prunus_pensylvanica","rural","Wendell","yes","yes","yes","no","no","no",38516,53.06,"Local Cherry"
"666","K","J",1,1,1,0,0,0,0,0,0,0,0,3,2,11,"Fire Cherry","Prunus_pensylvanica","rural","Wendell","yes","yes","yes","no","no","no",38516,53.06,"Local Cherry"
"667","K","J",1,1,1,0,0,0,0,0,0,0,0,3,2,11,"Fire Cherry","Prunus_pensylvanica","rural","Wendell","yes","yes","yes","no","no","no",38516,53.06,"Local Cherry"
"668","K","J",1,1,0,0,0,0,0,0,0,0,0,2,2,11,"Fire Cherry","Prunus_pensylvanica","rural","Wendell","yes","yes","yes","no","no","no",38516,53.06,"Local Cherry"
"669","K","J",1,1,0,0,0,0,0,0,0,0,0,2,2,11,"Fire Cherry","Prunus_pensylvanica","rural","Wendell","yes","yes","yes","no","no","no",38516,53.06,"Local Cherry"
"670","K","K",1,1,0,0,0,0,0,0,0,0,0,2,2,12,"Canada Plum","Prunus_nigra","rural","Wendell","yes","yes","yes","no","no","no",38447,53.06,"NonLocal Cherry"
"671","K","K",1,1,0,0,0,0,0,0,0,0,0,2,2,12,"Canada Plum","Prunus_nigra","rural","Wendell","yes","yes","yes","no","no","no",38447,53.06,"NonLocal Cherry"
"672","K","K",1,1,0,0,0,0,0,0,0,0,0,2,2,12,"Canada Plum","Prunus_nigra","rural","Wendell","yes","yes","yes","no","no","no",38447,53.06,"NonLocal Cherry"
"673","K","K",1,1,0,0,0,0,0,0,0,0,0,2,2,12,"Canada Plum","Prunus_nigra","rural","Wendell","yes","yes","yes","no","no","no",38447,53.06,"NonLocal Cherry"
"674","K","K",1,1,0,0,0,0,0,0,0,0,0,2,2,12,"Canada Plum","Prunus_nigra","rural","Wendell","yes","yes","yes","no","no","no",38447,53.06,"NonLocal Cherry"
"675","K","K",1,1,0,0,0,0,0,0,0,0,0,2,2,12,"Canada Plum","Prunus_nigra","rural","Wendell","yes","yes","yes","no","no","no",38447,53.06,"NonLocal Cherry"
"676","K","K",1,1,0,0,0,0,0,0,0,0,0,2,2,12,"Canada Plum","Prunus_nigra","rural","Wendell","yes","yes","yes","no","no","no",38447,53.06,"NonLocal Cherry"
"677","K","K",1,1,0,0,0,0,0,0,0,0,0,2,2,12,"Canada Plum","Prunus_nigra","rural","Wendell","yes","yes","yes","no","no","no",38447,53.06,"NonLocal Cherry"
"678","K","L",1,1,1,1,1,0,0,0,0,0,0,5,2,13,"Sand Cherry","Prunus_pumila","planted","Umass","yes","yes","no","yes","no","no",38592,58.61,"NonLocal Cherry"
"679","K","L",1,1,1,1,1,0,0,0,0,0,0,5,2,13,"Sand Cherry","Prunus_pumila","planted","Umass","yes","yes","no","yes","no","no",38592,58.61,"NonLocal Cherry"
"680","K","L",1,1,1,1,1,0,0,0,0,0,0,5,2,13,"Sand Cherry","Prunus_pumila","planted","Umass","yes","yes","no","yes","no","no",38592,58.61,"NonLocal Cherry"
"681","K","L",1,1,1,1,0,0,0,0,0,0,0,4,2,13,"Sand Cherry","Prunus_pumila","planted","Umass","yes","yes","no","yes","no","no",38592,58.61,"NonLocal Cherry"
"682","K","L",1,1,1,1,0,0,0,0,0,0,0,4,2,13,"Sand Cherry","Prunus_pumila","planted","Umass","yes","yes","no","yes","no","no",38592,58.61,"NonLocal Cherry"
"683","K","L",1,1,1,1,0,0,0,0,0,0,0,4,2,13,"Sand Cherry","Prunus_pumila","planted","Umass","yes","yes","no","yes","no","no",38592,58.61,"NonLocal Cherry"
"684","K","L",1,1,0,1,0,0,0,0,0,0,0,3,2,13,"Sand Cherry","Prunus_pumila","planted","Umass","yes","yes","no","yes","no","no",38592,58.61,"NonLocal Cherry"
"685","K","L",1,1,0,1,0,0,0,0,0,0,0,3,2,13,"Sand Cherry","Prunus_pumila","planted","Umass","yes","yes","no","yes","no","no",38592,58.61,"NonLocal Cherry"
"686","K","L",1,0,0,1,0,0,0,0,0,0,0,2,2,13,"Sand Cherry","Prunus_pumila","planted","Umass","yes","yes","no","yes","no","no",38592,58.61,"NonLocal Cherry"
"687","K","L",1,0,0,1,0,0,0,0,0,0,0,2,2,13,"Sand Cherry","Prunus_pumila","planted","Umass","yes","yes","no","yes","no","no",38592,58.61,"NonLocal Cherry"
"688","K","L",1,0,0,1,0,0,0,0,0,0,0,2,2,13,"Sand Cherry","Prunus_pumila","planted","Umass","yes","yes","no","yes","no","no",38592,58.61,"NonLocal Cherry"
"689","K","L",1,0,0,1,0,0,0,0,0,0,0,2,2,13,"Sand Cherry","Prunus_pumila","planted","Umass","yes","yes","no","yes","no","no",38592,58.61,"NonLocal Cherry"
"690","K","M",1,1,1,1,1,1,1,1,1,1,1,11,1,14,"Maritime Plum","Prunus_maritima","planted","Umass","yes","yes","no","yes","no","yes",38443,53.06,"NonLocal Cherry"
"691","K","M",1,1,1,1,1,1,1,1,1,1,1,11,1,14,"Maritime Plum","Prunus_maritima","planted","Umass","yes","yes","no","yes","no","yes",38443,53.06,"NonLocal Cherry"
"692","K","M",1,1,1,1,1,1,1,1,1,1,0,10,2,14,"Maritime Plum","Prunus_maritima","planted","Umass","yes","yes","no","yes","no","yes",38443,53.06,"NonLocal Cherry"
"693","K","M",1,1,1,1,1,1,1,1,1,0,0,9,2,14,"Maritime Plum","Prunus_maritima","planted","Umass","yes","yes","no","yes","no","yes",38443,53.06,"NonLocal Cherry"
"694","K","M",1,1,1,1,1,1,1,1,1,0,0,9,2,14,"Maritime Plum","Prunus_maritima","planted","Umass","yes","yes","no","yes","no","yes",38443,53.06,"NonLocal Cherry"
"695","K","M",1,1,1,1,1,1,1,1,1,0,0,9,2,14,"Maritime Plum","Prunus_maritima","planted","Umass","yes","yes","no","yes","no","yes",38443,53.06,"NonLocal Cherry"
"696","K","M",1,1,1,1,1,1,1,1,0,0,0,8,2,14,"Maritime Plum","Prunus_maritima","planted","Umass","yes","yes","no","yes","no","yes",38443,53.06,"NonLocal Cherry"
"697","K","M",1,1,1,1,0,0,0,0,0,0,0,4,2,14,"Maritime Plum","Prunus_maritima","planted","Umass","yes","yes","no","yes","no","yes",38443,53.06,"NonLocal Cherry"
"698","K","N",1,1,1,1,0,0,0,0,0,0,0,4,2,15,"unknown cherry","unknown","planted","Umass","yes","no","no","yes","no","no",NA,NA,"Nonnative Cherry"
"699","K","N",1,1,1,1,0,0,0,0,0,0,0,4,2,15,"unknown cherry","unknown","planted","Umass","yes","no","no","yes","no","no",NA,NA,"Nonnative Cherry"
"700","K","N",1,1,1,1,0,0,0,0,0,0,0,4,2,15,"unknown cherry","unknown","planted","Umass","yes","no","no","yes","no","no",NA,NA,"Nonnative Cherry"
"701","K","N",1,1,1,1,0,0,0,0,0,0,0,4,2,15,"unknown cherry","unknown","planted","Umass","yes","no","no","yes","no","no",NA,NA,"Nonnative Cherry"
"702","K","N",1,1,1,1,0,0,0,0,0,0,0,4,2,15,"unknown cherry","unknown","planted","Umass","yes","no","no","yes","no","no",NA,NA,"Nonnative Cherry"
"703","K","N",1,1,1,1,0,0,0,0,0,0,0,4,2,15,"unknown cherry","unknown","planted","Umass","yes","no","no","yes","no","no",NA,NA,"Nonnative Cherry"
"704","K","N",1,1,0,0,0,0,0,0,0,0,0,2,2,15,"unknown cherry","unknown","planted","Umass","yes","no","no","yes","no","no",NA,NA,"Nonnative Cherry"
"705","K","N",1,0,0,0,0,0,0,0,0,0,0,1,2,15,"unknown cherry","unknown","planted","Umass","yes","no","no","yes","no","no",NA,NA,"Nonnative Cherry"
"706","K","N",1,0,0,0,0,0,0,0,0,0,0,1,2,15,"unknown cherry","unknown","planted","Umass","yes","no","no","yes","no","no",NA,NA,"Nonnative Cherry"
"707","K","N",1,0,0,0,0,0,0,0,0,0,0,1,2,15,"unknown cherry","unknown","planted","Umass","yes","no","no","yes","no","no",NA,NA,"Nonnative Cherry"
"708","K","N",1,0,0,0,0,0,0,0,0,0,0,1,2,15,"unknown cherry","unknown","planted","Umass","yes","no","no","yes","no","no",NA,NA,"Nonnative Cherry"
"709","K","N",1,0,0,0,0,0,0,0,0,0,0,1,2,15,"unknown cherry","unknown","planted","Umass","yes","no","no","yes","no","no",NA,NA,"Nonnative Cherry"
"710","K","N",1,0,0,0,0,0,0,0,0,0,0,1,2,15,"unknown cherry","unknown","planted","Umass","yes","no","no","yes","no","no",NA,NA,"Nonnative Cherry"
"711","K","O",1,1,1,1,0,0,0,0,0,0,0,4,2,16,"Flowering Cherry","Prunus_subhirtella","planted","Umass","yes","no","no","yes","yes","no",38504,53.06,"Nonnative Cherry"
"712","K","O",1,1,1,1,0,0,0,0,0,0,0,4,2,16,"Flowering Cherry","Prunus_subhirtella","planted","Umass","yes","no","no","yes","yes","no",38504,53.06,"Nonnative Cherry"
"713","K","O",1,1,1,1,0,0,0,0,0,0,0,4,2,16,"Flowering Cherry","Prunus_subhirtella","planted","Umass","yes","no","no","yes","yes","no",38504,53.06,"Nonnative Cherry"
"714","K","O",1,1,1,1,0,0,0,0,0,0,0,4,2,16,"Flowering Cherry","Prunus_subhirtella","planted","Umass","yes","no","no","yes","yes","no",38504,53.06,"Nonnative Cherry"
"715","K","O",1,1,1,1,0,0,0,0,0,0,0,4,2,16,"Flowering Cherry","Prunus_subhirtella","planted","Umass","yes","no","no","yes","yes","no",38504,53.06,"Nonnative Cherry"
"716","K","O",1,1,1,1,0,0,0,0,0,0,0,4,2,16,"Flowering Cherry","Prunus_subhirtella","planted","Umass","yes","no","no","yes","yes","no",38504,53.06,"Nonnative Cherry"
"717","K","O",1,1,1,1,0,0,0,0,0,0,0,4,2,16,"Flowering Cherry","Prunus_subhirtella","planted","Umass","yes","no","no","yes","yes","no",38504,53.06,"Nonnative Cherry"
"718","K","O",1,1,1,1,0,0,0,0,0,0,0,4,2,16,"Flowering Cherry","Prunus_subhirtella","planted","Umass","yes","no","no","yes","yes","no",38504,53.06,"Nonnative Cherry"
"719","K","P",1,1,1,1,1,1,0,0,0,0,0,6,2,17,"Sweet Cherry","Prunus_avium","planted","Umass","yes","no","no","yes","no","yes",38520,53.06,"Nonnative Cherry"
"720","K","P",1,1,1,1,0,0,0,0,0,0,0,4,2,17,"Sweet Cherry","Prunus_avium","planted","Umass","yes","no","no","yes","no","yes",38520,53.06,"Nonnative Cherry"
"721","K","P",1,1,1,1,0,0,0,0,0,0,0,4,2,17,"Sweet Cherry","Prunus_avium","planted","Umass","yes","no","no","yes","no","yes",38520,53.06,"Nonnative Cherry"
"722","K","P",1,1,1,1,0,0,0,0,0,0,0,4,2,17,"Sweet Cherry","Prunus_avium","planted","Umass","yes","no","no","yes","no","yes",38520,53.06,"Nonnative Cherry"
"723","K","P",1,1,1,1,0,0,0,0,0,0,0,4,2,17,"Sweet Cherry","Prunus_avium","planted","Umass","yes","no","no","yes","no","yes",38520,53.06,"Nonnative Cherry"
"724","K","P",1,1,1,1,0,0,0,0,0,0,0,4,2,17,"Sweet Cherry","Prunus_avium","planted","Umass","yes","no","no","yes","no","yes",38520,53.06,"Nonnative Cherry"
"725","K","P",1,1,1,1,0,0,0,0,0,0,0,4,2,17,"Sweet Cherry","Prunus_avium","planted","Umass","yes","no","no","yes","no","yes",38520,53.06,"Nonnative Cherry"
"726","K","P",1,1,1,1,0,0,0,0,0,0,0,4,2,17,"Sweet Cherry","Prunus_avium","planted","Umass","yes","no","no","yes","no","yes",38520,53.06,"Nonnative Cherry"
"727","K","P",1,0,0,0,0,0,0,0,0,0,0,1,2,17,"Sweet Cherry","Prunus_avium","planted","Umass","yes","no","no","yes","no","yes",38520,53.06,"Nonnative Cherry"
"728","K","P",1,0,0,0,0,0,0,0,0,0,0,1,2,17,"Sweet Cherry","Prunus_avium","planted","Umass","yes","no","no","yes","no","yes",38520,53.06,"Nonnative Cherry"
"729","K","P",1,0,0,0,0,0,0,0,0,0,0,1,2,17,"Sweet Cherry","Prunus_avium","planted","Umass","yes","no","no","yes","no","yes",38520,53.06,"Nonnative Cherry"
"730","K","P",1,0,0,0,0,0,0,0,0,0,0,1,2,17,"Sweet Cherry","Prunus_avium","planted","Umass","yes","no","no","yes","no","yes",38520,53.06,"Nonnative Cherry"
